AR,Attaque 77,d4425f86-91ec-42a1-8e7d-74274e619d31
AR,Fito Páez,54bd120a-6bac-4d7c-8b10-ba167bc7e26c
AR,Los Piojos,3311ad1f-a411-420b-9071-d7300095fceb
AR,Los Pericos,fe50841b-f14b-4882-a4be-38a04f69374b
AR,León Gieco,dbe1d6c8-1319-4369-924a-65bb1f9fced5
AR,Juana Molina,eca5dd0e-edc7-4658-85f0-762e263b4acd
AR,Charly García,dd999ced-1dd4-44b8-ab67-ee5ec23e52b7
AR,Pescado Rabioso,ff401398-6d43-4e91-8f87-33fe19aafd84
AR,Almendra,0b144888-0e76-465c-be88-882cf4f4cb5e
AR,Miranda!,226ab2f2-592b-4323-94f9-5b3f0ef86158
AR,Pedro Aznar,21dcc3a2-9fc8-41d2-8736-cdcbde270f4c
AR,Entre Ríos,88b0cc13-2d9a-4da6-8136-a903f1d6456d
AR,Lisandro Aristimuño,23d8cbb1-6324-4ac9-9691-fd4bf7fb2366
AR,Catupecu Machu,ac00aa43-3fb1-44c1-953e-62d01858168b
AR,Diego Torres,96938fe0-ae23-4a71-b3dd-fb54b1971eee
AR,Piero,782f7bb8-6938-4180-b20a-5751772a8d48
AR,Los Abuelos de la Nada,4a8caef2-56e4-4358-a66a-f2346bd7dfa5
AR,Sandro,0245e0b6-f6e8-4d7f-93b7-49b83fba5edc
AR,Vilma Palma E Vampiros,a03c336b-5295-4ad8-baa9-0309b47603c4
AR,Luis Alberto Spinetta,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f
AM,Eva Rivas,90549c78-e351-4205-af2a-c1d5c199dbd9
AM,Dorians,a2593364-86bc-4400-ae33-1317c36fc24d
AM,Արամ Խաչատրյան,018f78a5-0946-4044-b536-f97566396f60
AM,Gomidas Vartabed,803f020e-6424-482c-adb4-0cc511188f8d
AM,Djivan Gasparyan,9e06f50c-aaed-48d2-8fa6-72935359ec4a
AM,Arto Tunçboyacıyan,8df28599-882e-458b-b1ea-ce411687656e
AM,Arno Babajanian,c74a60bb-7f8b-4d73-90d0-c993861b8779
AM,Hasmik Papian,f5b1a873-90fa-4bae-9b43-2405fca9bdcd
AM,Sirusho,27fec926-59e3-4532-843f-3bbcb480221c
AU,Iggy Azalea,3a052c99-8c18-484a-8beb-9873b4fb3106
AU,Grant McLennan,7692fa75-533f-425c-a2b2-7d8330d1926f
AU,Cody Simpson,afa02917-17ce-439d-8e8d-09980d82d7cf
AU,Deströyer 666,18b25143-dd86-4170-afed-7a7970310d1c
AU,The Cat Empire,a530492f-8806-4bd7-9c14-80c237eb92fe
AU,The Middle East,62bf2c6b-efb6-4969-b139-dcb7699378a1
AU,Something for Kate,f5b6d250-2cf6-44d3-b6ff-b91c0215b583
AU,The Church,4fcb7864-42dd-4dcf-b269-6da0d9042956
AU,INXS,481bf5f9-2e7c-4c44-b08a-05b32bc7c00d
AU,Be'lakor,bc9ffd36-64be-4d41-8034-473f4b524159
AU,Seeker Lover Keeper,90b59b65-31c5-4099-b988-bb2ab9d9380e
AU,Jimmy Barnes,acaacdc4-194e-45ae-9959-c8e83e3120b2
AU,Frenzal Rhomb,e9461e3f-2d60-4d3f-9514-096536441a18
AU,Pete Murray,a683a4b1-e863-4183-84ce-dcb63cca4ed9
AU,Hiatus Kaiyote,55c03773-59ea-4d4e-9057-87c2ecab005d
AU,Radio Birdman,c2e2144d-d6c5-47d0-a4b4-aa859de5e0b4
AU,Empire of the Sun,ac7e838c-3d95-47c2-92a9-81767ad7c217
AU,The Preatures,57559d96-c662-4a92-8a80-68d3ec4de003
AU,Hillsong Chapel,de8d7036-6c22-4a7d-939e-351b875a23bf
AU,Hunters & Collectors,0fdd65ac-1b05-4043-b77f-24ec47f3657e
AU,Joe McKee,2e6a1a54-dc74-4628-872d-2b1535c0ba06
AU,Midnight Oil,05072650-4b05-4e8b-83d0-dba2576e306a
AU,Daryl Braithwaite,4cdad569-ad6a-4dfd-87ae-ad1ef94ecd40
AU,The Triffids,8f51eb15-9b4d-41cb-aa14-bec4f9234c2a
AU,The Lucksmiths,0181f745-7f48-4065-9089-f42810b52149
AU,Gospel of the Horns,8d8a7f46-eae7-4730-bb69-0cf24705e140
AU,Big Pig,458a5e05-300b-4717-ae13-de4ec9c2cebe
AU,Australian Crawl,78b8ef88-1b5e-4424-97fb-2b1186379a55
AU,New Buffalo,7493f016-7443-4030-a6b3-98b6d6752559
AU,Bestial Warlust,bc35cb86-0b22-4872-93dd-c11dd7953a6c
AT,Texta,3af2b07e-c91c-4160-9bda-f0b9e3144ed3
AT,Andreas Gabalier,91a78a7a-321c-48b0-a900-eaa83c5b1d5e
AT,Rainhard Fendrich,007bf6ea-117d-49aa-8981-67fc4fda19eb
AT,Wolfgang Ambros,6add35d5-1e7f-47a3-ba3e-2765a52ab6bf
AT,Christina Stürmer,d7916dc0-1f58-4a41-968d-d5692e2e492e
AT,3 Feet Smaller,cccde262-a6e0-47c5-8278-580577d30a2c
AT,STS,121dc982-4597-4e6b-b1df-8e434a75d3da
AT,Falco,dcd95aa4-f3ff-492d-a621-8518ada0f58b
AT,Hubert von Goisern,ab73c63f-4d39-4440-a58d-bbb12184b999
AT,Trackshittaz,b71e4188-350a-42b5-aebd-3feced12dec9
AT,Kamp,262590ae-da25-4df0-8958-6beee9d72479
AT,Drahdiwaberl,5f73a122-06a6-4f8d-8e1e-0b983c2d85df
AT,Global Kryner,a494c2c2-28e2-41ad-95bd-8fea7cdf2371
AT,Belphegor,a41cc6b0-ff0c-4331-9add-907025607e95
AT,Waxolutionists,1f7feaf2-c4a8-4dac-8eea-b114583bcd89
AT,Christopher Just,900a99b1-dc46-4562-9bc9-03608c90ff6b
AT,Bauchklang,bfd88f45-f0f8-4fae-a895-d96cc8732181
AT,A.Geh Wirklich?,c53dbc86-3603-4146-abb4-ad041fabd23e
AT,Arik Brauer,e835e395-bad1-4853-89f0-815fdb137035
AT,Papermoon,1bed68e1-e90e-4fa8-8830-43605d4031a5
AT,Georg Danzer,6a65cfbe-d198-4f24-aff0-e0ce1d500863
AT,Ostbahn Kurti & Die Chefpartie,1121668d-1ad0-4e23-b546-efe6250212bb
AT,Josef Hader,67c64a73-e4bb-4b60-acb2-562c210a55d0
AT,Kontrust,3dffd6a7-9fc6-4875-be64-f4c71e195f5c
AT,Ludwig Hirsch,a3ca7670-cd35-4feb-b062-fc3dd7e06792
AT,Attwenger,ed388a92-364e-4518-b659-3d5297441a08
AT,"Ambros, Tauchen, Prokopetz",dbf66aeb-3d27-45f9-b6ba-ed1b69c68435
AT,Schürzenjäger,9add1e33-bb89-4453-80fc-d1f710708c2b
AT,Stefanie Werger,e708f195-dcff-4d0d-9741-5bd0c24fcdc9
AT,SheSays,fe6b9707-77d2-4147-bc9c-9c1269326d25
AT,Wolfgang Amadeus Mozart,255b884c-25e9-4da2-99e9-b104ed637eae
AT,Abigor,22b99651-3595-4790-9d9a-c3f8baeb06cc
AT,Heinz aus Wien,22b57a69-a507-465e-af7f-8389de83f973
AZ,Emin,97570158-1dc3-4c14-bd67-ccfe9302dc83
AZ,Aziza Mustafa Zadeh,98b1796d-a888-4a69-9c2a-86bfff3156f1
AZ,Safura,a94927a7-014f-49e7-b2e8-91a024a6443a
AZ,Sabina Babayeva,0deace2c-9173-481e-9d01-023f700c6243
AZ,Alim Qasimov,53379c81-7201-46fa-9515-cf4d8c96a83b
AZ,Elshan Mansurov,53894cf3-e276-4d9d-9fce-758dd446b297
BS,Baha Men,00f82af1-6537-4d4b-9e03-103fffe19999
